Function Name, Cumulative Stack Size, Branch Type
"AudioDecSvc_LogPcmData_Out",800,Recursive
"AudioStreamMgr_UnRegisterPm",800,Recursive
"C9JntUHTT24XCC9TH",800,Recursive
"CTJntGXTh2CUnC9TH",800,Recursive
"DynArray_Add",800,Recursive
"HAP_par_sem_close",800,Recursive
"HAP_setFARFRuntimeLoggingParams",800,Recursive
"HwdDevCfg_DestoryVirtAddress",800,Recursive
"HwdMmpm_Deregister",800,Recursive
"MtMx_DuplicateEosMsg",800,Recursive
"MtMx_InPortResetSampleSlipLibrary",800,Recursive
"MtMx_LogPcmData",800,Recursive
"MtMx_PspdProcCmd",800,Recursive
"MtMx_ResetSessionTimeClock",800,Recursive
"SigVerify_AddCodeTCG",800,Recursive
"SigVerify_Init",800,Recursive
"SlimBusDalIsr",800,Recursive
"SlimBusMasterWorkLoopHandler.extracted_region.174",800,Recursive
"SlimBus_CheckEnterPauseClock",800,Recursive
"SlimBus_GetBamIOVec",800,Recursive
"SlimBus_GetBamIOVecEx",800,Recursive
"SlimBus_GetOnePipeDesc",800,Recursive
"SlimBus_NextReserveMsgBandwidth",800,Recursive
"SlimBus_NextReserveMsgBandwidth.extracted_region.349",800,Recursive
"SlimBus_SatCheckEnterStandaloneLowPowerMode",800,Recursive
"TtJCT1nh2aqPC9TH",800,Recursive
"_Atrealloc",800,Recursive
"_DoRemoteDetach",800,Recursive
"_Getmbcurmax",800,Recursive
"_Getpcostate",800,Recursive
"_Getpctype",800,Recursive
"_Getpmbstate",800,Recursive
"_Getptimes",800,Recursive
"_Getptolower",800,Recursive
"_Getptoupper",800,Recursive
"_Getpwcostate",800,Recursive
"_Getpwcstate",800,Recursive
"_Getpwctrtab",800,Recursive
"_Getpwctytab",800,Recursive
"_Tls_dtor_namalloc",800,Recursive
"_Tls_dtor_rules",800,Recursive
"_Tls_get__Costate",800,Recursive
"_Tls_get__Ctype",800,Recursive
"_Tls_get__Errno",800,Recursive
"_Tls_get__Locale",800,Recursive
"_Tls_get__Mbcurmax",800,Recursive
"_Tls_get__Mbstate",800,Recursive
"_Tls_get__Randinit",800,Recursive
"_Tls_get__Randseed",800,Recursive
"_Tls_get__Times",800,Recursive
"_Tls_get__Tolotab",800,Recursive
"_Tls_get__Touptab",800,Recursive
"_Tls_get__WCostate",800,Recursive
"_Tls_get__Wcstate",800,Recursive
"_Tls_get__Wctrans",800,Recursive
"_Tls_get__Wctype",800,Recursive
"_Tls_get_profile",800,Recursive
"_Tls_get_vars",800,Recursive
"topo_reset(topo_struct*)",800,Recursive
"capi_v2_pu_end(void*)",800,Recursive
"elite_log_buffer(void*, elite_log_info*)",800,Recursive
"voice_log_buffer(signed char**, unsigned long, unsigned long, unsigned long long, unsigned short, unsigned long, unsigned long, void*)",800,Recursive
"AudPP_GenerateEos(_ThisAudDynaPPSvc_t*)",800,Recursive
"cop_depack_create(void***)",800,Recursive
"usm_apr_get_queue(unsigned long, unsigned short, qurt_elite_queue_t**)",800,Recursive
"vtm_subscribe_afe(VoiceTimer_t*, unsigned char, unsigned long, unsigned char)",800,Recursive
"afe_bgt_alloc_node(void**)",800,Recursive
"cdc_cfg_int_paging()",800,Recursive
"GetSoftSteppingParam(capi_v2_soft_vol const*, SoftSteppingParams const*, unsigned long*, unsigned long*, unsigned long*)",800,Recursive
"afe_err_handler_init()",800,Recursive
"listen_proc_lab_init(lsm_lab_struct_t*, unsigned long, short, unsigned long, unsigned short, unsigned long)",800,Recursive
"vdec_vtm_unsubscribe(vdec_t*, Vtm_SubUnsubMsg_t*, unsigned long, qurt_elite_channel_t*)",800,Recursive
"afe_sidetone_iir_init(afe_sidetone_iir_struct*)",800,Recursive
"AudPP_sendMediaTypeMsg(_ThisAudDynaPPSvc_t*)",800,Recursive
"listen_proc_svc_reinit(listen_proc_svc_t*, unsigned char)",800,Recursive
"listen_proc_svc_reinit(listen_proc_svc_t*, unsigned char) (.1.1_i8_0)",800,Recursive
"topo_bg_set_media_type(void*, _AdspAudioMediaFormatInfo_t*, unsigned long)",800,Recursive
"voice_sample_slip_init(ss_struct_type_t*, short, unsigned char)",800,Recursive
"AudPP_ProcessFormatConv(_AudPP_FormatConvType*, signed char*, unsigned long, unsigned long)",800,Recursive
"topo_reset_port_buffers(topo_struct*, unsigned long)",800,Recursive
"AudioEncSvc_DestroyInpBuf(AudioEncSvc_t*)",800,Recursive
"AudioEncSvc_LogOutputData(signed char*, unsigned long, AudioEncSvc_t*)",800,Recursive
"capi_v2_pu_set_media_type(void*, unsigned long, unsigned long, unsigned short const*, unsigned long, unsigned short const*)",800,Recursive
"vdec_decoder_capi_process(vdec_t*)",800,Recursive
"vsm_action_register_event(vsm_session_object_t*, unsigned long)",800,Recursive
"AudPP_DeregisterWithAdsppm(_ThisAudDynaPPSvc_t*)",800,Recursive
"topo_allocate_temp_buffers(topo_t*, unsigned long)",800,Recursive
"vpm_fwd_apr_cmd_to_dyn_svc(aprv2_packet_t*)",800,Recursive
"vsm_utility_log_dec_packet(vsm_session_object_t*, aprv2_packet_t*)",800,Recursive
"vsm_utility_log_enc_packet(vsm_session_object_t*, aprv2_packet_t*)",800,Recursive
"AudioEncSvc_CreateSvcQueues(AudioEncSvc_t*, unsigned char)",800,Recursive
"afe_hdmi_output_driver_init()",800,Recursive
"avsync_lib_update_s2d_drift(void*, unsigned long, unsigned long long)",800,Recursive
"afe_hdmi_output_driver_write(afe_dev_port*, short*, unsigned long)",800,Recursive
"vpm_post_parse_device_config(vpm_session_object_t*, unsigned long)",800,Recursive
"vpm_update_device_active_set(vpm_session_object_t*)",800,Recursive
"vsm_action_tx_mailbox_pktexg(vsm_session_object_t*, aprv2_packet_t*)",800,Recursive
"capi_v2_lib_mem_mapper_create(elite_lib_mem_mapper_t**)",800,Recursive
"capi_v2_virtualizer_mch_reinit(capi_v2_virtualizer*)",800,Recursive
"ultrasound_proc_svc_create_lib(ultrasound_proc_svc_t*, usm_dyn_svc_init_params_t*)",800,Recursive
"AudioEncSvc_HandleFwkExtnAtInit(AudioEncSvc_t*, enc_CAPI_container_t*)",800,Recursive
"afe_err_handler_driver_register(void**)",800,Recursive
"afe_sb_dealloc_progress_counter(afe_slimbus_state_struct_t*)",800,Recursive
"elite_allocbuf_and_log_data_pkt(elite_log_info*)",800,Recursive
"voice_multi_ch_circ_buf_prefill(voice_multi_ch_circ_buf_t*, signed char* (*) [6], long)",800,Recursive
"capi_v2_p_eq_process_in_vol_ctrl(capi_v2_p_eq*, capi_v2_stream_data_t**, capi_v2_stream_data_t**)",800,Recursive
"vpm_session_cmdq_apr_msg_handler(void*, elite_msg_any_t*) (.extracted_region.9)",800,Recursive
"afe_err_handler_driver_deregister(void**)",800,Recursive
"capi_v2_bassboost_check_set_param(capi_v2_bassboost_t*, unsigned long, void*, unsigned long, unsigned long)",800,Recursive
"capi_v2_library_get_module_create(elite_lib_get_capi_v2_t**)",800,Recursive
"capi_v2_virtualizer_stereo_reinit(capi_v2_virtualizer*)",800,Recursive
"AudioEncSvc_HandleFwkExtnAtMediaFmt(AudioEncSvc_t*, enc_CAPI_container_t*)",800,Recursive
"avsync_lib_set_device_drift_pointer(void*, unsigned long long const volatile*)",800,Recursive
"capi_v2_iir_mbdrc_get_config_params(capi_v2_iir_mbdrc_t*, unsigned long, capi_v2_buf_t*)",800,Recursive
"ultrasound_dec_svc_get_input_data_cmd(ultrasound_dec_svc_t*)",800,Recursive
"ultrasound_proc_svc_get_output_data_cmd(ultrasound_proc_svc_t*)",800,Recursive
"afe_free_dma_resources_for_remote_client(unsigned char, unsigned char*, unsigned char, unsigned char)",800,Recursive
"afe_hdmi14_init_IEC60958_ch_status_table(hdmi14_port_state*)",800,Recursive
"afe_alloc_dma_resources_for_remote_client(unsigned char, unsigned char*, unsigned char, unsigned char)",800,Recursive
"afe_port_cust_rx_client_disconnect_handler(afe_dev_port*, feedback_client_list_t*, elite_msg_any_t*, short)",800,Recursive
"ultrasound_dec_svc_update_media_fmt_handle(ultrasound_dec_svc_t*, void*)",800,Recursive
"capi_v2_iir_mbdrc_init_default_xover_config(capi_v2_iir_mbdrc_t*)",800,Recursive
"capi_v2_virtualizer_set_config_enable_param(capi_v2_virtualizer*)",800,Recursive
"AudPP_ReInitCompressTopoWithOutputSampleSize(_ThisAudDynaPPSvc_t*)",800,Recursive
"topo_compressed_reinit_with_output_sample_size(topo_struct*, unsigned short)",800,Recursive
"ultrasound_proc_svc_get_gesture_results_buffer(ultrasound_proc_svc_t*, qurt_elite_bufmgr_node_t*)",800,Recursive
"ultrasound_proc_svc_check_start_synchronization(ultrasound_proc_svc_t*)",800,Recursive
"capi_v2_pbe_channel_mixer_event_callback_handler(void*, capi_v2_event_id_t, capi_v2_event_info_t*)",800,Recursive
"ultrasound_proc_gesture_svc_get_frame_data_buffer(ultrasound_proc_gesture_svc_t*, qurt_elite_bufmgr_node_t*)",800,Recursive
"ultrasound_proc_gesture_svc_return_frame_data_buffer(ultrasound_proc_gesture_svc_t*, qurt_elite_bufmgr_node_t*)",800,Recursive
"ultrasound_proc_svc_send_active_buffer_to_afe_proximity(ultrasound_proc_svc_t*)",800,Recursive
"exc_cleanup(_Unwind_Reason_Code, _Unwind_Exception*)",800,Recursive
"AudPP_GetParam(void*, elite_msg_any_t*)",800,Recursive
"vptx_set_ep_id(void*, elite_msg_any_t*)",800,Recursive
"topo_init_module(topo_t*, unsigned long, unsigned long (*)(void*, capi_v2_event_id_t, capi_v2_event_info_t*), unsigned char, adsp_amdb_module_handle_info_t*)",800,Recursive
"vdec_cmd_handler(void*)",800,Recursive
"venc_cmd_handler(void*)",800,Recursive
"vprx_cmd_handler(void*)",800,Recursive
"afe_i2s_get_param(void*, unsigned long, signed char*, unsigned long, unsigned short*)",800,Recursive
"vdec_get_kpps_cmd(void*, elite_msg_any_t*)",800,Recursive
"vdec_set_mute_cmd(void*, elite_msg_any_t*)",800,Recursive
"vdec_thread_entry(void*)",800,Recursive
"venc_get_kpps_cmd(void*, elite_msg_any_t*)",800,Recursive
"venc_set_mute_cmd(void*, elite_msg_any_t*)",800,Recursive
"venc_thread_entry(void*)",800,Recursive
"vprx_set_mute_cmd(void*, elite_msg_any_t*)",800,Recursive
"vprx_thread_entry(void*)",800,Recursive
"vdec_get_delay_cmd(void*, elite_msg_any_t*)",800,Recursive
"vds_release_client(void*, unsigned long)",800,Recursive
"venc_get_delay_cmd(void*, elite_msg_any_t*)",800,Recursive
"venc_set_param_cmd(void*, elite_msg_any_t*)",800,Recursive
"venc_set_timing_cmd(void*, elite_msg_any_t*)",800,Recursive
"vprx_set_timing_cmd(void*, elite_msg_any_t*)",800,Recursive
"afe_pcm_driver_write(void*, short*, unsigned long)",800,Recursive
"afe_tdm_driver_write(void*, short*, unsigned long)",800,Recursive
"capi_v2_soft_vol_end(capi_v2_t*)",800,Recursive
"vdec_stop_record_cmd(void*, elite_msg_any_t*)",800,Recursive
"venc_stop_record_cmd(void*, elite_msg_any_t*)",800,Recursive
"vprx_config_host_pcm(void*, elite_msg_any_t*)",800,Recursive
"vptx_config_host_pcm(void*, elite_msg_any_t*)",800,Recursive
"vptx_vtm_unsubscribe(void*, Vtm_SubUnsubMsg_t*, unsigned long)",800,Recursive
"vptx_vtm_unsubscribe(void*, Vtm_SubUnsubMsg_t*, unsigned long) (.1.2_i32_4194304)",800,Recursive
"capi_v2_fir_get_param(capi_v2_t*, unsigned long, capi_v2_port_info_t const*, capi_v2_buf_t*)",800,Recursive
"vdec_set_timingv3_cmd(void*, elite_msg_any_t*)",800,Recursive
"vdec_start_record_cmd(void*, elite_msg_any_t*)",800,Recursive
"vds_exit_steady_state(vds_t*)",800,Recursive
"venc_set_pp_samp_rate(void*, elite_msg_any_t*)",800,Recursive
"venc_set_timingv2_cmd(void*, elite_msg_any_t*)",800,Recursive
"venc_set_timingv3_cmd(void*, elite_msg_any_t*)",800,Recursive
"venc_start_record_cmd(void*, elite_msg_any_t*)",800,Recursive
"vprx_set_timingv3_cmd(void*, elite_msg_any_t*)",800,Recursive
"AudPP_ConnectToService(void*, elite_msg_any_t*)",800,Recursive
"bgt_pop_buf_from_queue(qurt_elite_queue_t*, void**)",800,Recursive
"topo_module_free_ports(_module_info*, topo_buf_manager*)",800,Recursive
"Adm_MsgStreamDisconnect(AdmStaticSvc*, elite_msg_any_t*, adm_client_type_t)",800,Recursive
"afe_hdmi14_driver_write(void*, short*, unsigned long)",800,Recursive
"voice_log_buffer_legacy(signed char**, unsigned long, unsigned long, unsigned long long, unsigned short, unsigned long, unsigned long, void*)",800,Recursive
"vtm_test_signal_handler(void*)",800,Recursive
"create_capi_v2_from_amdb(capi_v2_t**, adsp_amdb_capi_v2_t*, capi_v2_proplist_t*)",800,Recursive
"create_capi_v2_from_amdb(capi_v2_t**, adsp_amdb_capi_v2_t*, capi_v2_proplist_t*)",800,Recursive
"topo_bg_realloc_buffinfo(_AudPP_BufInfo_t*, unsigned long, unsigned long, QURT_ELITE_HEAP_ID, unsigned long)",800,Recursive
"vprx_propagate_media_fmt(vprx_t*, voice_capi_module_t*)",800,Recursive
"capi_v2_efr_enc_set_param(capi_v2_t*, unsigned long, capi_v2_port_info_t const*, capi_v2_buf_t*)",800,Recursive
"capi_v2_pu_create_buffers(unsigned char**, unsigned long, unsigned long, QURT_ELITE_HEAP_ID)",800,Recursive
"capi_v2_pu_delete_buffers(unsigned char**, unsigned long)",800,Recursive
"capi_v2_pu_delete_buffers(unsigned char**, unsigned long) (.1.1_i32_16)",800,Recursive
"capi_v2_tty_enc_set_param(capi_v2_t*, unsigned long, capi_v2_port_info_t const*, capi_v2_buf_t*)",800,Recursive
"capi_v2_lib_mem_mapper_map(elite_lib_mem_mapper_t*, unsigned short, unsigned short, unsigned char, unsigned short, avs_shared_map_region_payload_t*, unsigned long*)",800,Recursive
"vdec_set_pkt_exchange_mode(void*, elite_msg_any_t*)",800,Recursive
"venc_set_pkt_exchange_mode(void*, elite_msg_any_t*)",800,Recursive
"vprx_allocate_proc_buf_mem(vprx_t*, unsigned long, unsigned long)",800,Recursive
"Adm_AprDeviceOpenCmdHandler(void*, aprv2_packet_t*) (.extracted_region.8)",800,Recursive
"Adm_NativeModeParamCallback(aprv2_packet_t*)",800,Recursive
"AudPP_DestroyPortsAndObject(_ThisAudDynaPPSvc_t*)",800,Recursive
"capi_v2_peakmeter_set_param(capi_v2_t*, unsigned long, capi_v2_port_info_t const*, capi_v2_buf_t*)",800,Recursive
"vdec_connect_dwn_stream_cmd(void*, elite_msg_any_t*)",800,Recursive
"venc_connect_dwn_stream_cmd(void*, elite_msg_any_t*)",800,Recursive
"vprx_connect_dwn_stream_cmd(void*, elite_msg_any_t*)",800,Recursive
"vprx_out_circ_buf_mem_alloc(vprx_t*)",800,Recursive
"vptx_disconnect_rx_peer_cmd(void*, elite_msg_any_t*)",800,Recursive
"AudioDecSvc_CustomMsgHandler(AudioDecSvc_t*)",800,Recursive
"AudioEncSvc_ConnectToService(AudioEncSvc_t*)",800,Recursive
"capi_v2_mbdrc_reinit_library(capi_v2_mbdrc_t*)",800,Recursive
"topo_buf_manager_return_bufs(topo_buf_manager*, topo_buf_t*)",800,Recursive
"venc_aggregate_modules_delay(void*)",800,Recursive
"capi_v2_sample_slip_get_param(capi_v2_t*, unsigned long, capi_v2_port_info_t const*, capi_v2_buf_t*)",800,Recursive
"switch_svc_connect_to_service(switch_svc_t*)",800,Recursive
"vdec_disconnect_dwn_stream_cmd(void*, elite_msg_any_t*)",800,Recursive
"venc_disconnect_dwn_stream_cmd(void*, elite_msg_any_t*)",800,Recursive
"vprx_disconnect_dwn_stream_cmd(void*, elite_msg_any_t*)",800,Recursive
"topo_buf_manager_clear_all_bufs(topo_buf_manager*)",800,Recursive
"capi_v2_voice_volume_control_end(capi_v2_t*)",800,Recursive
"topo_module_setup_output_buffers(topo_struct*, topo_port_index_t const*)",800,Recursive
"AudioEncSvc_DisconnectFromService(AudioEncSvc_t*)",800,Recursive
"AudioStreamMgr_ProcessSessionCmdQ(AudioStreamMgr_t*, long)",800,Recursive
"topo_bg_thread_destroy_buffer_mem(topo_bg_thread_struct_t*) (.extracted_region)",800,Recursive
"capi_v2_mfc_append_module_to_chain(_mfc_module_chain_t*, _mfc_module_info_t*, QURT_ELITE_HEAP_ID)",800,Recursive
"combo_mp3_dec_capi_v2_set_properties(capi_v2_t*, capi_v2_proplist_t*)",800,Recursive
"capi_v2_media_format_converter_process(capi_v2_t*, capi_v2_stream_data_t**, capi_v2_stream_data_t**)",800,Recursive
"capi_v2_voice_volume_control_get_param(capi_v2_t*, unsigned long, capi_v2_port_info_t const*, capi_v2_buf_t*)",800,Recursive
"VSM_utility_set_timing_response_handler(vsm_session_object_t*)",800,Recursive
"Adm_DC_RemovePrimaryCoppFromSessionIDMap(AdmStaticSvc*, unsigned long, unsigned long, adm_client_type_t) (.extracted_region)",800,Recursive
"ultrasound_proc_gesture_svc_process_data_q(ultrasound_proc_gesture_svc_t*)",800,Recursive
"combo_mp3_dec_capi_v2_process_set_properties(combo_mp3_dec_capi_v2_t*, capi_v2_proplist_t*)",800,Recursive
"VSM_utility_get_avsync_delays_response_handler(vsm_session_object_t*)",800,Recursive
"VSM_utility_set_oob_pktexg_config_response_handler(vsm_session_object_t*)",800,Recursive
"_ZL50VSM_utility_set_oob_pktexg_config_response_handlerP20vsm_session_object_t__merged",800,Recursive
"CUsGestureLib::SetGetLibParam(param_data_t*)",800,Recursive
"CUsGestureLib::~CUsGestureLib()",800,Recursive
"CUsProximityLib::SetGetLibParam(param_data_t*)",800,Recursive
"CUsProximityLib::~CUsProximityLib()",800,Recursive
"CCapiEposStylusEncoderLib::DestroyLeftOverBuffers()",800,Recursive
"CCapiEposStylusEncoderLib::~CCapiEposStylusEncoderLib()",800,Recursive
"CCapiEposStylusEncoderLib::~CCapiEposStylusEncoderLib()",800,Recursive
"std::bad_typeid::~bad_typeid()",800,Recursive
"std::bad_exception::~bad_exception()",800,Recursive
"std::bad_cast::~bad_cast()",800,Recursive
"__wrap_realloc",800,Recursive
"_deinit_ltcb",800,Recursive
"adsp_current_process1_set_logging_params",800,Recursive
"adsp_current_process1_skel_handle_invoke",800,Recursive
"adsp_current_process_set_logging_params",800,Recursive
"adsp_current_process_skel_invoke",800,Recursive
"adsp_license_db_add_license",800,Recursive
"adspmsgd_adsp1_deinit",800,Recursive
"adspmsgd_adsp_deinit",800,Recursive
"afe_cdc_update_cdc_pwr_state_register",800,Recursive
"afe_cont_buf_latency_init",800,Recursive
"afe_device_driver_init.extracted_region",800,Recursive
"afe_dma_manager_get_dma_buffer_size",800,Recursive
"afe_dynamic_thread_destroy",800,Recursive
"afe_lpass_core_clk_init",800,Recursive
"afe_port_compressed_client_voting_at_port_start.extracted_region",800,Recursive
"afe_port_dangergen_open",800,Recursive
"afe_port_data_logging",800,Recursive
"afe_port_data_logging_init",800,Recursive
"afe_port_get_new_buffer",800,Recursive
"afe_port_hw_mad_dealloc_resources",800,Recursive
"afe_port_register_client_disconnect_marker_handler",800,Recursive
"afe_port_set_feedback_path_params",800,Recursive
"afe_rtppdm_map_phy_addr",800,Recursive
"afe_rtppdm_work_loop",800,Recursive
"afe_slimbus_bw_voting",800,Recursive
"algo_data_logging_init",800,Recursive
"algo_data_logging_register",800,Recursive
"algo_log_buffer",800,Recursive
"algo_log_free_buffer",800,Recursive
"alloc_phy_mem",800,Recursive
"allocate_internal_input_output_buffers",800,Recursive
"apr_event_destroy",800,Recursive
"apr_log_pktv2_packet",800,Recursive
"apr_memq_deinit",800,Recursive
"aprv2_cmd_async_send",800,Recursive
"aprv2_rtable_deinit",800,Recursive
"aprv2_rtable_free_routing_table",800,Recursive
"aprv2_rtable_init",800,Recursive
"aud_add_static_topos_and_mods_to_cmn_db",800,Recursive
"aud_dec_svc_get_param",800,Recursive
"aud_dec_svc_set_in_media_fmt_raw_compr",800,Recursive
"aud_dec_svc_set_param",800,Recursive
"aud_dec_svc_set_param__merged",800,Recursive
"aud_enc_svc_get_param",800,Recursive
"aud_enc_svc_get_param__merged",800,Recursive
"aud_enc_svc_set_param",800,Recursive
"audio_dec_svc_create_init_auto_capi_v2",800,Recursive
"audio_dec_svc_create_init_pack_capi_v2",800,Recursive
"audio_dec_svc_create_init_passthru_capi_v2",800,Recursive
"avtimer_drv_create",800,Recursive
"avtimer_drv_init",800,Recursive
"avtimer_drv_sleep",800,Recursive
"avtimer_drv_start_periodic",800,Recursive
"avtimer_mmpm_register",800,Recursive
"avtimer_server_create_timer",800,Recursive
"avtimer_server_delete_timer",800,Recursive
"avtimer_server_process_cmdq",800,Recursive
"avtimer_server_workloop",800,Recursive
"avtimer_timer_create",800,Recursive
"avtimer_timer_delete",800,Recursive
"avtimer_timer_restart",800,Recursive
"avtimer_timer_stop",800,Recursive
"avtimer_timer_stop__merged",800,Recursive
"bam_pipe_poll",800,Recursive
"bgt_pop_buf_from_buf_q",800,Recursive
"bgt_pop_buf_from_buf_q__merged",800,Recursive
"bgt_pop_buf_from_data_q",800,Recursive
"bgt_send_buf_to_data_q",800,Recursive
"capi_v2_amrwb_voice_dec_get_static_properties",800,Recursive
"capi_v2_fourgv_wb_audio_enc_get_static_properties",800,Recursive
"capi_v2_fr_audio_dec_get_static_properties",800,Recursive
"capi_v2_g711_alaw_audio_dec_init",800,Recursive
"capi_v2_g711_alaw_audio_enc_init",800,Recursive
"capi_v2_g711_alaw_v2_voice_dec_init",800,Recursive
"capi_v2_g711_alaw_v2_voice_enc_init",800,Recursive
"capi_v2_g711_mlaw_v2_voice_dec_init",800,Recursive
"capi_v2_g711_mlaw_v2_voice_enc_init",800,Recursive
"capi_v2_g711_mlaw_voice_dec_init",800,Recursive
"capi_v2_g711_mlaw_voice_enc_init",800,Recursive
