Function Name, Cumulative Stack Size, Branch Type
"tftp_get",896,Recursive
"tftp_get_helper",896,Recursive
"tftp_put",896,Recursive
"tftp_put_helper",896,Recursive
"tftp_read",896,Recursive
"tftp_stat",896,Recursive
"tftp_unlink",896,Recursive
"tftp_write",896,Recursive
"touch_timer_close",896,Recursive
"uSleepOS_cleanupIslandExit",896,Recursive
"ungetc",896,Recursive
"ungetwc",896,Recursive
"utimer_qdi_init",896,Recursive
"vfprintf",896,Recursive
"vfwprintf",896,Recursive
"vwscanf",896,Recursive
"wcsftime",896,Recursive
"ABT_Handle_Interrupt",888,Recursive
"ABT_Init",888,Recursive
"ABT_InitDeferred",888,Recursive
"ABT_Platform_Init",888,Recursive
"ABT_Platform_Register_Interrupt",888,Recursive
"ABT_Platform_Register_Interrupt_OS",888,Recursive
"AHBM_AdjustAndSetAHBClock",888,Recursive
"AHBM_ProcessRequest",888,Recursive
"BusMgr_ProcessRequest",888,Recursive
"ClientIdListLength",888,Recursive
"Clock_ConfigSource",888,Recursive
"Clock_DeviceDetach",888,Recursive
"Clock_DisableClock",888,Recursive
"Clock_DisableClockDomain",888,Recursive
"Clock_DisableSource",888,Recursive
"Clock_DisableSourceInternal",888,Recursive
"Clock_DisableSourceInternal.1.2_i8_0.3_i8_0",888,Recursive
"Clock_SelectExternalSource",888,Recursive
"Clock_SetSourceFrequency",888,Recursive
"Clock_SourceOff",888,Recursive
"Clock_TransferReferenceCount",888,Recursive
"DALClock_SelectExternalSource",888,Recursive
"DALClock_SetSourceFrequency",888,Recursive
"DALDeviceFwk_Init",888,Recursive
"DALRemote_DeviceDetach",888,Recursive
"DALSYS_DeleteEventFromWorkLoop",888,Recursive
"DAL_DeviceAttach",888,Recursive
"DAL_DeviceAttach.1.0_i32_33554745",888,Recursive
"DAL_DeviceAttach.1.0_i32_33554757.1",888,Recursive
"DcvsMgr_SysMonDcvsAdsp2DdrBwRequest",888,Recursive
"DcvsMgr_SysMonDcvsAdspClockRequest",888,Recursive
"GPIOIntr_AttachToDals",888,Recursive
"GPIOMgr_GetDirectConnectGPIO",888,Recursive
"HAL_clk_AudioCorePowerDomainEnable",888,Recursive
"HalHwIo_Init",888,Recursive
"IPCInt_GetTargetData",888,Recursive
"MIPS_ProcessRequest",888,Recursive
"NOC_Error_Init",888,Recursive
"NOC_Error_Platform_Register_Interrupt",888,Recursive
"NOC_Error_Platform_Register_Interrupt_OS",888,Recursive
"QDSSLogSyncEvents",888,Recursive
"QDSSLogSyncEvents.1.0_i32_62",888,Recursive
"TLMM_DeviceInit",888,Recursive
"TLMM_InitPlatformIO",888,Recursive
"Timetick_DalTimetick_Init",888,Recursive
"Timetick_DeviceInit",888,Recursive
"_Closreg",888,Recursive
"qc_loc_fw::LOWIWlanQmiClient::~LOWIWlanQmiClient()",888,Recursive
"adsppm_dcvs_request",888,Recursive
"asctime_r",888,Recursive
"cleanup_client_lists",888,Recursive
"clearerr",888,Recursive
"closedir",888,Recursive
"ctime_r",888,Recursive
"dangergen_driver_init",888,Recursive
"dangergen_hwio_initialize_module",888,Recursive
"debug_monitor_process_create_hook",888,Recursive
"debug_monitor_process_create_hook_impl",888,Recursive
"debugger_bkpt_exception_loop",888,Recursive
"encode_and_send",888,Recursive
"fastrpc_tracer_invoke",888,Recursive
"fclose",888,Recursive
"feof",888,Recursive
"ferror",888,Recursive
"fgetc",888,Recursive
"fgetpos",888,Recursive
"free",888,Recursive
"fsetpos",888,Recursive
"ftell",888,Recursive
"ftello",888,Recursive
"fwide",888,Recursive
"getc",888,Recursive
"getchar",888,Recursive
"glink_os_register_isr",888,Recursive
"gpi_init_tgt_info",888,Recursive
"gpi_int_attach",888,Recursive
"handle_txn_error",888,Recursive
"islandTrans_enableDebug",888,Recursive
"malloc",888,Recursive
"mkdir",888,Recursive
"opendir",888,Recursive
"pm_prm_barrier_request",888,Recursive
"prof_qurt_pmon_task",888,Recursive
"proftp_task",888,Recursive
"pthread_exit",888,Recursive
"pthread_once",888,Recursive
"qdss_ctrl_diag_pkt_handler",888,Recursive
"qdss_ctrl_filter_etm_handler",888,Recursive
"qdss_imem_base",888,Recursive
"qdss_qmi_ctrl_set_hwe_reg_h",888,Recursive
"qdss_qmi_ctrl_tracer_set_entity_all_h",888,Recursive
"qdss_qmi_ctrl_tracer_set_rpm_swe_h",888,Recursive
"qdss_qmi_ctrl_tracer_set_swevt_h",888,Recursive
"qdss_qmi_ctrl_tracer_set_swtrace_h",888,Recursive
"qdss_qmi_ctrl_tracer_set_swtrace_h__merged",888,Recursive
"qdss_trace_sink_handler",888,Recursive
"qmi_cci_flush_tx_q",888,Recursive
"qmi_cci_log_rx",888,Recursive
"qmi_cci_os_log_rx",888,Recursive
"qmi_cci_os_log_tx",888,Recursive
"qmi_cci_os_log_tx__merged",888,Recursive
"qmi_cci_send",888,Recursive
"qmi_cci_xport_event_remove_server",888,Recursive
"qmi_cci_xport_event_server_error",888,Recursive
"qmi_cci_xport_recv",888,Recursive
"qmi_cci_xport_resume",888,Recursive
"qmi_client_init_instance",888,Recursive
"qmi_client_release",888,Recursive
"qmi_client_release_async",888,Recursive
"qmi_client_send_msg_async",888,Recursive
"qmi_client_send_msg_sync",888,Recursive
"qurt_tracer_debugtrace_listener",888,Recursive
"qurt_user_reaper_entry",888,Recursive
"readdir",888,Recursive
"rewind",888,Recursive
"rfs_desc_free_fd",888,Recursive
"rfs_open",888,Recursive
"rfs_open.1.1_i32_513.2_i32_755",888,Recursive
"rfs_seek",888,Recursive
"rfs_stat",888,Recursive
"rmdir",888,Recursive
"rpmh_client_init",888,Recursive
"rpmh_register_isr",888,Recursive
"servreg_get_domainlist",888,Recursive
"servreg_loc_send_pfr",888,Recursive
"servreg_wrapper_check_enabled_services",888,Recursive
"smem_legacy_get_addr_ex",888,Recursive
"smem_part_alloc",888,Recursive
"sys_m_qurt_fatal_notification",888,Recursive
"sys_m_qurt_fatal_notification_helper",888,Recursive
"sys_m_smsm_apps_set_cached",888,Recursive
"sysmon_dcvs_bus_clk_vote",888,Recursive
"sysmon_dcvs_bus_clk_vote.1.0_i32_0",888,Recursive
"sysmon_dcvs_bus_vote_adjust",888,Recursive
"sysmon_dcvs_core_clk_vote",888,Recursive
"sysmon_dcvs_core_clk_vote.1.0_i32_0",888,Recursive
"sysmon_dcvs_log_adsppm_static_vote",888,Recursive
"sysmon_dcvs_process_decisions",888,Recursive
"sysmon_dcvs_state_machine",888,Recursive
"sysmon_profiler_log_data_packet",888,Recursive
"sysmon_profiler_log_npa_data",888,Recursive
"sysmon_profiler_timer_restart",888,Recursive
"sysmon_qdss_register",888,Recursive
"sysmon_sysclock_get_hw_ticks",888,Recursive
"sysmon_timer_set_new_period",888,Recursive
"tcfg_event_set_default",888,Recursive
"tcfg_event_simple_init",888,Recursive
"tcfg_tracer_init",888,Recursive
"timer_init",888,Recursive
"timetick_attach",888,Recursive
"timetick_get",888,Recursive
"tracer_register",888,Recursive
"uSleepOS_mainEntry",888,Recursive
"uSleepTarget_enableIslandDebug",888,Recursive
"uart_interrupt_close",888,Recursive
"uart_interrupt_open",888,Recursive
"utimer_qdi_remote_handler",888,Recursive
"vprintf",888,Recursive
"vr_interrupt_deinit",888,Recursive
"vwprintf",888,Recursive
"AHBM_scaleAhb",880,Recursive
"CPM_SetLineLocking",880,Recursive
"ClkRgm_MemoryControl",880,Recursive
"Clock_ImagePostInit",880,Recursive
"GPIOMgr_GetDirectConnectInterruptID",880,Recursive
"GPIOMgr_LockGPIO",880,Recursive
"GPIOMgr_ReleaseDirectConnectGPIO",880,Recursive
"MEMPWR_ProcessRequest",880,Recursive
"MMPM_SetParameter",880,Recursive
"MM_CriticalSection_Release",880,Recursive
"MM_CriticalSection_Release_uImg",880,Recursive
"MM_Memory_ReleaseCheckPoint",880,Recursive
"MM_malloc",880,Recursive
"MM_malloc_uimg",880,Recursive
"QDI_ADSP_DCVS_Invocation",880,Recursive
"QDI_ADSP_DCVS_Release",880,Recursive
"Slp_RequestRpmLpm",880,Recursive
"_WScanf",880,Recursive
"adspClkMgr_onDcvsEnabledDisabledUpdate",880,Recursive
"adsp_dcvs_client_aggregation",880,Recursive
"adsp_dcvs_client_deregister",880,Recursive
"adsp_dcvs_client_request",880,Recursive
"adsp_dcvs_client_signal_handler",880,Recursive
"adsp_dcvs_clients_init",880,Recursive
"cpmUpdateActiveClientClasses",880,Recursive
"err_post_stm_force_wdog_bite_init",880,Recursive
"extBwMgr_onDcvsEnabledDisabledUpdate",880,Recursive
"fs_os_mutex_init",880,Recursive
"fs_qmi_client_init",880,Recursive
"ipc_router_xal_glink_worker_thread",880,Recursive
"mem_forget_pages",880,Recursive
"mem_fs_region_release",880,Recursive
"onAdspClockChange",880,Recursive
"open_ramfs_release",880,Recursive
"pwrMgr_preRequestPower",880,Recursive
"qurt_timer_lib_expired",880,Recursive
"qurtos_free",880,Recursive
"qurtos_init_heap",880,Recursive
"qurtos_malloc",880,Recursive
"qurtos_usermalloc_invoke",880,Recursive
"rfs_desc_init",880,Recursive
"rpmh_rsc_clocks_init",880,Recursive
"servreg_create_qdi_notif_node",880,Recursive
"servreg_get_service_curr_state",880,Recursive
"servreg_qmi_notif_client_init",880,Recursive
"servreg_register_user_listener",880,Recursive
"smem_legacy_alloc_ex",880,Recursive
"smem_legacy_get_addr",880,Recursive
"swscanf",880,Recursive
"sysmon_dcvs_process_steady_state",880,Recursive
"sysmon_dcvs_update_state",880,Recursive
"sysmon_dcvs_update_state.1.0_i8_3",880,Recursive
"tftp_client_config_set",880,Recursive
"tftp_client_lock",880,Recursive
"tftp_thread_mutex_init",880,Recursive
"touch_sensor_set_src_length",880,Recursive
"touch_set_timeout",880,Recursive
"vswscanf",880,Recursive
"AHBM_SetActiveAHBClock",872,Recursive
"CM_AddClient",872,Recursive
"CM_SetProperty",872,Recursive
"ClientIdListGet",872,Recursive
"ClientIdListInsertEnd",872,Recursive
"ClientIdListRemoveItemRange",872,Recursive
"DALDeviceFwk_Init.extracted_region",872,Recursive
"DALRemote_ServiceRequest",872,Recursive
"DALSYS_EnqueueAndTrigger",872,Recursive
"DAL_DeviceAttachLocal",872,Recursive
"DAL_DeviceAttachLocalEx",872,Recursive
"DAL_DeviceDetach",872,Recursive
"DcvsMgr_SysMonDcvsVapss2DdrBwRequest",872,Recursive
"GPIOInt_GPIOInt_DisableGPIOInterrupt",872,Recursive
"GPIOInt_GPIOInt_DisableInterrupt",872,Recursive
"GPIOInt_GPIOInt_EnableGPIOInterrupt",872,Recursive
"GPIOIntr_DisableGPIOInterrupt",872,Recursive
"GPIOIntr_DisableInterrupt",872,Recursive
"GPIOIntr_EnableGPIOInterrupt",872,Recursive
"GPIOIntr_Init_NPA",872,Recursive
"GPIOMgr_ReleaseGPIO",872,Recursive
"HWIO_MapRegionByAddress",872,Recursive
"InterruptController_DalInterruptController_InterruptTrigger",872,Recursive
"InterruptController_InterruptTrigger",872,Recursive
"Intr_RegisterEvent",872,Recursive
"MMPM_Register_Ext",872,Recursive
"NOC_Error_Handle_Interrupt",872,Recursive
"QDSSErrInit",872,Recursive
"SLEEP_Init",872,Recursive
"ULogCore_SetTransportToRAM",872,Recursive
"_Lockfilelock",872,Recursive
"_Locksyslock",872,Recursive
"asctime",872,Recursive
"clean_uc_mappings",872,Recursive
"cmNotify",872,Recursive
"ctime",872,Recursive
"dvcsMgr_notify",872,Recursive
"dvcsMgr_notify.1.0",872,Recursive
"dvcsMgr_onDcvsParticipationUpdate",872,Recursive
"err_crash_cb_register",872,Recursive
"err_crash_cb_register__merged",872,Recursive
"fastrpc_tracer_release",872,Recursive
"fs_os_mutex_lock",872,Recursive
"fs_os_mutex_lock.1.0",872,Recursive
"interp_cfi",872,Closed
"pool_image_fixup",872,Recursive
"pram_mgr_drv_register_err_handler",872,Recursive
"pram_mgr_qdi_invoke",872,Recursive
"pram_mgr_qdi_open",872,Recursive
"pthread_cond_wait",872,Recursive
"pthread_mutex_lock",872,Recursive
"pthread_mutex_trylock",872,Recursive
"qdss_control_set_etm",872,Recursive
"qdss_control_set_sink",872,Recursive
"qdss_tmc_handler",872,Recursive
"qdss_trace_sink_enable",872,Recursive
"qup_fw_init",872,Recursive
"qurt_tracer_register",872,Recursive
"rfs_api_init",872,Recursive
"rfs_api_lock",872,Recursive
"rfs_desc_allocate_fd",872,Recursive
"rfs_desc_lock",872,Recursive
"rfs_desc_lookup_fd",872,Recursive
"rfs_desc_lookup_fd.1.2_i32_257",872,Recursive
"rfs_desc_update_offset",872,Recursive
"rfs_read",872,Recursive
"rfs_write",872,Recursive
"servreg_get_pending_acks",872,Recursive
"servreg_notif_set_user_ack",872,Recursive
"servreg_set_user_ack",872,Recursive
"strftime",872,Recursive
"sys_m_smsm_apps_set",872,Recursive
"sys_m_smsm_apps_set__merged",872,Recursive
"sys_m_smsm_apps_set_stm",872,Recursive
"tftp_thread_lock",872,Recursive
"touch_sensor_free_src",872,Recursive
"utimer_drv_undef",872,Recursive
"utimer_qdi_invoke",872,Recursive
"AHBM_GetInfo",864,Recursive
"AdspClkMgr_GetAdspClockFreqVote",864,Recursive
"AdspClkMgr_GetInfo",864,Recursive
"CM_GetActiveUseCaseClasses",864,Recursive
"CM_GetClient",864,Recursive
"CM_Init",864,Recursive
"CPM_GetCachePartitionSize",864,Recursive
"CPM_Init",864,Recursive
"Clock_VoltageNodeReadyCallback",864,Recursive
"Core_AddContainerToWorkLoop",864,Recursive
"DALClock_SetClockDivider",864,Recursive
"DALClock_SetDivider",864,Recursive
"DALSYS_WorkLoopThreadExit",864,Recursive
"DcvsMgr_GetDcvsAdspClockVote",864,Recursive
"DcvsMgr_GetDcvsEnabledDisabledFlag",864,Recursive
"DcvsMgr_Init",864,Recursive
"ExtBwMgr_GetInfo",864,Recursive
"GlbCtxtLock",864,Recursive
"MEMPWR_Init",864,Recursive
"MMPM_GetInfo",864,Recursive
"MMPM_Request_Ext",864,Recursive
"MM_SignalQ_Wait",864,Recursive
"MM_free",864,Recursive
"MM_free_uimg",864,Recursive
"QCM_Init",864,Recursive
"RPMhLPR_exit",864,Recursive
"TLMM_DalTlmm_Detach",864,Recursive
"_WorkLoopExecute",864,Recursive
"_ul_init_cb",864,Recursive
"adspClkMgr_onAdspClockVoteUpdate",864,Recursive
"adsp_dcvs_client_evalAggregates",864,Recursive
"bam_osal_syncinit",864,Recursive
"bmOnCPManagerUpdate",864,Recursive
"busMgrRegisterEvents",864,Recursive
"churn_cmd",864,Recursive
"debug_monitor_deinit_impl",864,Recursive
"encode_and_send_resp",864,Recursive
"fastrpc_kpower_req_vapss",864,Recursive
"i2c_qdi_open",864,Recursive
"internal_send",864,Recursive
"internal_unregister_parm0",864,Recursive
"internal_unregister_parm1",864,Recursive
"internal_unregister_parm2",864,Recursive
"internal_unregister_sigex",864,Recursive
"internal_unregister_sigex",864,Recursive
"ipc_router_qdi_main_invocation",864,Recursive
"mem_create_mappingK",864,Recursive
"observer_init",864,Recursive
"osal_thread_exit",864,Recursive
"ping_data_ind_registration",864,Recursive
"ping_data_response",864,Recursive
"ping_data_response__merged",864,Recursive
"ping_large_data_response",864,Recursive
"ping_response",864,Recursive
"ping_resume_cb",864,Recursive
"pm_rpmh_barrier_all",864,Recursive
"pm_rpmh_barrier_single",864,Recursive
"process_master_bw_request",864,Recursive
"pwrMgr_lpassCoreEnabled",864,Recursive
"qcmOnClientManagerUpdate",864,Recursive
"qdss_control_init",864,Recursive
"qdss_ctrl_init",864,Recursive
"qdss_diag_pkt_handler",864,Recursive
"qdss_filter_hwevents_handler",864,Recursive
"qdss_filter_hwevents_set_detect_mask_handler",864,Recursive
"qdss_filter_hwevents_set_trigger_mask_handler",864,Recursive
"qdss_qmi_ctrl_etm_get_h",864,Recursive
"qdss_qmi_ctrl_tracer_get_entity_all_h",864,Recursive
"qdss_qmi_ctrl_tracer_get_swevt_tag_h",864,Recursive
"qdss_qmi_ctrl_tracer_get_swtrace_h",864,Recursive
"qdss_query_status_handler",864,Recursive
"qdss_stm_trace_is_enabled",864,Recursive
"qmi_csi_os_log_rx",864,Recursive
"qmi_csi_os_log_tx",864,Recursive
"qmi_csi_os_log_tx__merged",864,Recursive
"qmi_csi_send_ind",864,Recursive
"qmi_csi_send_ind_internal",864,Recursive
"qmi_csi_send_resp",864,Recursive
"qmi_csi_send_resp.1.1_i32_36.3_i32_8",864,Recursive
"qmi_csi_send_resp.1.3_i32_16",864,Recursive
"qmi_csi_send_resp.2.3_i32_8",864,Recursive
"qmi_csi_send_resp_internal",864,Recursive
"qmi_csi_xport_recv",864,Recursive
"qmi_csi_xport_send_err_resp",864,Recursive
"qurt_cb_entry",864,Recursive
"qurt_gp_init",864,Recursive
"qurt_thread_exit",864,Recursive
"qurt_thread_exit_impl",864,Recursive
"qurt_thread_stop",864,Recursive
"qurt_trampoline",864,Recursive
"qurtos_free_locked",864,Recursive
"qurtos_get_asid_mappings",864,Recursive
"qurtos_get_asid_mappings_pgtv2",864,Recursive
"qurtos_malloc_locked",864,Recursive
"qurtos_mapping_invocation",864,Recursive
"qurtos_mem_fs_region_delete_impl",864,Recursive
"qurtos_process_exit_invocation",864,Recursive
"rce_mutex_init_dal",864,Recursive
"rce_nde_hashtab_get",864,Recursive
"rce_nde_hashtab_put",864,Recursive
"rce_nde_pool_free",864,Recursive
"rce_nde_pool_init",864,Recursive
"rce_nfy_pool_free",864,Recursive
"rcecb_unregister_parm2_handle",864,Recursive
"rcesn_compare_ne_prev",864,Recursive
"rcesn_getstatecurr_handle",864,Recursive
"rcesn_getstateprev_handle",864,Recursive
"rcesn_unregister_sigex_handle",864,Recursive
"rcevt_getcount_handle",864,Recursive
"rcevt_unregister_sigex_handle",864,Recursive
"rpmh_barrier_all",864,Recursive
"rpmh_barrier_all__merged",864,Recursive
"rpmh_barrier_single",864,Recursive
"rpmh_client_wait_on_cmd",864,Recursive
"rpmh_os_init",864,Recursive
"rpmh_wait_for_cmd",864,Recursive
"send_indications",864,Recursive
"servreg_alloc_domainlist_handle",864,Recursive
"servreg_create_qmi_notif_client_node",864,Recursive
"servreg_delete_qmi_notif_client_node",864,Recursive
"servreg_deregister_sync_notif_cb",864,Recursive
"servreg_free_domainlist_handle",864,Recursive
"servreg_get_listener_ref_count__merged",864,Recursive
"servreg_get_num_entries",864,Recursive
"servreg_get_qdi_notif_node",864,Recursive
"servreg_get_qdi_notif_node_ack_set",864,Recursive
"servreg_get_qmi_notif_client_node",864,Recursive
"servreg_get_service_name",864,Recursive
"servreg_get_transaction_id",864,Recursive
"servreg_mutex_init_dal",864,Recursive
"servreg_notif_get_curr_state",864,Recursive
"servreg_qmi_connect_to_server",864,Recursive
"servreg_qmi_notif_server_node_internal_init",864,Recursive
"servreg_register_listener.extracted_region",864,Recursive
"servreg_set_transaction_id",864,Recursive
"smem_legacy_alloc",864,Recursive
"smem_log_event6",864,Recursive
"smem_log_event6_stm",864,Recursive
"smem_part_alloc_ex",864,Recursive
"smem_part_get_addr_ex",864,Recursive
"smem_spin_unlock",864,Recursive
"smem_spin_unlock.1.0_i8_3",864,Recursive
"smem_spin_unlock.1.0_i8_3",864,Recursive
"smem_spin_unlock.1.0_i8_3",864,Recursive
"smp2p_os_cs_create",864,Recursive
"sr_qmi_get_proxy",864,Recursive
"swprintf",864,Recursive
"sysMonMgr_onActiveClientClassChange",864,Recursive
"sysmon_adsppm_check_hvx_client_class",864,Recursive
"sysmon_adsppm_check_streaming_client_class",864,Recursive
"sysmon_adsppm_client_class_query",864,Recursive
"sysmon_dcvs_params_init",864,Recursive
"therm_qmi_dev_send_indication_cb",864,Recursive
"touch_irq2_wait",864,Recursive
"touch_irq_wait",864,Recursive
"touch_timer_wait",864,Recursive
"tryAhbFrequencyUpdate",864,Recursive
"untrackWorkLoop",864,Recursive
"utimer_drv_delete_process_timers",864,Recursive
"utimer_qdi_release",864,Recursive
"xport_conn_complete",864,Recursive
"xport_handle_event",864,Recursive
"ULogCore_SetTransportToRAM.extracted_region",856,Recursive
"_Initlocks",856,Recursive
"__cxa_guard_acquire",856,Recursive
"call_map_object",856,Recursive
"fastrpc_tracer_close",856,Recursive
"gpi_fw_load",856,Recursive
"mem_remove_mappingK",856,Recursive
"nanosleep",856,Recursive
"pram_mgr_qdi_release",856,Recursive
"process_list_scanner",856,Recursive
"qurt_rmutex2_unlock",856,Recursive
"qurt_thread_debug_setup",856,Recursive
"qurt_tracer_deinit",856,Recursive
"qurtos_mmapper_munmap",856,Recursive
"qurtos_process_exit",856,Recursive
"qurtos_process_kill",856,Recursive
"qurtos_reclaim_invocation",856,Recursive
"sleep",856,Recursive
"smem_os_init",856,Recursive
"spi_qdi_open",856,Recursive
"spi_qdi_root_invoke",856,Recursive
"tracer_test_ctrl_cb",856,Recursive
"vswprintf",856,Recursive
"AdspClkMgr_IssueAdspClkRequest",848,Recursive
"AdspClkMgr_RegisterEvent",848,Recursive
"AxiCfgInt_QoSSetMasterBW",848,Recursive
"AxiCfgInt_Reset",848,Recursive
"AxiCfgOs_MutexUnlock",848,Recursive
"BusMgrApplyCacheSizeExtCompBWVote",848,Recursive
